"","obs_error","rate_of_change","replicate","sim_fisher_min","sim_log_fisher_min","regime_shift_time"
"4772",0.2,0.0016,4772,269,271,180
"4773",0.25,0.0016,4773,268,270,180
"4774",0.3,0.0016,4774,271,271,180
"4775",0,6e-04,4775,582,593,476
"4776",0.05,6e-04,4776,582,598,476
"4777",0.1,6e-04,4777,584,588,476
"4778",0.15,6e-04,4778,552,597,476
"4779",0.2,6e-04,4779,582,595,476
"4780",0.25,6e-04,4780,584,590,476
"4781",0.3,6e-04,4781,583,589,476
"4782",0,7e-04,4782,514,516,409
"4783",0.05,7e-04,4783,514,516,409
"4784",0.1,7e-04,4784,515,516,409
"4785",0.15,7e-04,4785,515,517,409
"4786",0.2,7e-04,4786,515,517,409
"4787",0.25,7e-04,4787,516,516,409
"4788",0.3,7e-04,4788,516,516,409
"4789",0,8e-04,4789,472,473,357
"4790",0.05,8e-04,4790,472,473,357
"4791",0.1,8e-04,4791,472,473,357
"4792",0.15,8e-04,4792,472,474,357
"4793",0.2,8e-04,4793,471,473,357
"4794",0.25,8e-04,4794,472,474,357
"4795",0.3,8e-04,4795,474,474,357
"4796",0,9e-04,4796,423,352,318
"4797",0.05,9e-04,4797,424,352,318
"4798",0.1,9e-04,4798,423,353,318
"4799",0.15,9e-04,4799,377,352,318
"4800",0.2,9e-04,4800,426,351,318
"4801",0.25,9e-04,4801,420,354,318
"4802",0.3,9e-04,4802,429,349,318
"4803",0,0.001,4803,393,317,285
"4804",0.05,0.001,4804,394,317,285
"4805",0.1,0.001,4805,394,318,285
"4806",0.15,0.001,4806,342,316,285
"4807",0.2,0.001,4807,341,316,285
"4808",0.25,0.001,4808,342,313,285
"4809",0.3,0.001,4809,397,316,285
"4810",0,0.0011,4810,367,368,260
"4811",0.05,0.0011,4811,367,368,260
"4812",0.1,0.0011,4812,367,368,260
"4813",0.15,0.0011,4813,368,368,260
"4814",0.2,0.0011,4814,369,368,260
"4815",0.25,0.0011,4815,369,369,260
"4816",0.3,0.0011,4816,369,368,260
"4817",0,0.0012,4817,336,336,239
"4818",0.05,0.0012,4818,336,336,239
"4819",0.1,0.0012,4819,337,336,239
"4820",0.15,0.0012,4820,336,336,239
"4821",0.2,0.0012,4821,336,336,239
"4822",0.25,0.0012,4822,338,336,239
"4823",0.3,0.0012,4823,337,336,239
"4824",0,0.0013,4824,316,246,220
"4825",0.05,0.0013,4825,316,246,220
"4826",0.1,0.0013,4826,271,243,220
"4827",0.15,0.0013,4827,316,247,220
"4828",0.2,0.0013,4828,316,246,220
"4829",0.25,0.0013,4829,270,244,220
"4830",0.3,0.0013,4830,316,246,220
"4831",0,0.0014,4831,300,300,204
"4832",0.05,0.0014,4832,300,300,204
"4833",0.1,0.0014,4833,301,300,204
"4834",0.15,0.0014,4834,300,300,204
"4835",0.2,0.0014,4835,301,300,204
"4836",0.25,0.0014,4836,300,300,204
"4837",0.3,0.0014,4837,303,302,204
"4838",0,0.0015,4838,293,212,190
"4839",0.05,0.0015,4839,293,212,190
"4840",0.1,0.0015,4840,295,211,190
"4841",0.15,0.0015,4841,293,211,190
"4842",0.2,0.0015,4842,240,212,190
"4843",0.25,0.0015,4843,102,298,190
"4844",0.3,0.0015,4844,240,211,190
"4845",0,0.0016,4845,268,270,180
"4846",0.05,0.0016,4846,268,270,180
"4847",0.1,0.0016,4847,268,270,180
"4848",0.15,0.0016,4848,268,271,180
"4849",0.2,0.0016,4849,270,272,180
"4850",0.25,0.0016,4850,269,271,180
"4851",0.3,0.0016,4851,272,271,180
"4852",0,6e-04,4852,582,593,476
"4853",0.05,6e-04,4853,583,594,476
"4854",0.1,6e-04,4854,582,595,476
"4855",0.15,6e-04,4855,583,592,476
"4856",0.2,6e-04,4856,582,599,476
"4857",0.25,6e-04,4857,583,587,476
"4858",0.3,6e-04,4858,586,590,476
"4859",0,7e-04,4859,514,516,409
"4860",0.05,7e-04,4860,514,516,409
"4861",0.1,7e-04,4861,515,516,409
"4862",0.15,7e-04,4862,514,516,409
"4863",0.2,7e-04,4863,513,517,409
"4864",0.25,7e-04,4864,515,518,409
"4865",0.3,7e-04,4865,516,517,409
"4866",0,8e-04,4866,472,473,357
"4867",0.05,8e-04,4867,472,473,357
"4868",0.1,8e-04,4868,472,473,357
"4869",0.15,8e-04,4869,472,473,357
"4870",0.2,8e-04,4870,472,473,357
"4871",0.25,8e-04,4871,473,473,357
"4872",0.3,8e-04,4872,472,389,357
"4873",0,9e-04,4873,423,352,318
"4874",0.05,9e-04,4874,424,352,318
"4875",0.1,9e-04,4875,423,352,318
"4876",0.15,9e-04,4876,377,352,318
"4877",0.2,9e-04,4877,427,350,318
"4878",0.25,9e-04,4878,425,352,318
"4879",0.3,9e-04,4879,422,353,318
"4880",0,0.001,4880,393,317,285
"4881",0.05,0.001,4881,393,317,285
"4882",0.1,0.001,4882,393,316,285
"4883",0.15,0.001,4883,341,317,285
"4884",0.2,0.001,4884,396,314,285
"4885",0.25,0.001,4885,387,317,285
"4886",0.3,0.001,4886,396,313,285
"4887",0,0.0011,4887,367,368,260
"4888",0.05,0.0011,4888,367,368,260
"4889",0.1,0.0011,4889,368,368,260
"4890",0.15,0.0011,4890,367,369,260
"4891",0.2,0.0011,4891,367,368,260
"4892",0.25,0.0011,4892,371,369,260
"4893",0.3,0.0011,4893,372,369,260
"4894",0,0.0012,4894,336,336,239
"4895",0.05,0.0012,4895,336,336,239
"4896",0.1,0.0012,4896,336,336,239
"4897",0.15,0.0012,4897,336,336,239
"4898",0.2,0.0012,4898,336,336,239
"4899",0.25,0.0012,4899,336,337,239
"4900",0.3,0.0012,4900,336,337,239
"4901",0,0.0013,4901,316,246,220
"4902",0.05,0.0013,4902,316,245,220
"4903",0.1,0.0013,4903,316,246,220
"4904",0.15,0.0013,4904,317,245,220
"4905",0.2,0.0013,4905,270,244,220
"4906",0.25,0.0013,4906,270,246,220
"4907",0.3,0.0013,4907,317,247,220
"4908",0,0.0014,4908,300,300,204
"4909",0.05,0.0014,4909,300,300,204
"4910",0.1,0.0014,4910,301,300,204
"4911",0.15,0.0014,4911,300,300,204
"4912",0.2,0.0014,4912,301,301,204
"4913",0.25,0.0014,4913,301,301,204
"4914",0.3,0.0014,4914,304,302,204
"4915",0,0.0015,4915,293,212,190
"4916",0.05,0.0015,4916,294,212,190
"4917",0.1,0.0015,4917,294,212,190
"4918",0.15,0.0015,4918,106,210,190
"4919",0.2,0.0015,4919,239,210,190
"4920",0.25,0.0015,4920,292,211,190
"4921",0.3,0.0015,4921,240,213,190
"4922",0,0.0016,4922,268,270,180
"4923",0.05,0.0016,4923,268,270,180
"4924",0.1,0.0016,4924,268,270,180
"4925",0.15,0.0016,4925,269,270,180
"4926",0.2,0.0016,4926,269,270,180
"4927",0.25,0.0016,4927,270,270,180
"4928",0.3,0.0016,4928,268,271,180
"4929",0,6e-04,4929,582,593,476
"4930",0.05,6e-04,4930,582,596,476
"4931",0.1,6e-04,4931,582,599,476
"4932",0.15,6e-04,4932,581,593,476
"4933",0.2,6e-04,4933,583,591,476
"4934",0.25,6e-04,4934,552,594,476
"4935",0.3,6e-04,4935,587,590,476
"4936",0,7e-04,4936,514,516,409
"4937",0.05,7e-04,4937,514,516,409
"4938",0.1,7e-04,4938,514,516,409
"4939",0.15,7e-04,4939,516,518,409
"4940",0.2,7e-04,4940,516,518,409
"4941",0.25,7e-04,4941,521,518,409
"4942",0.3,7e-04,4942,516,518,409
"4943",0,8e-04,4943,472,473,357
"4944",0.05,8e-04,4944,472,473,357
"4945",0.1,8e-04,4945,472,474,357
"4946",0.15,8e-04,4946,471,385,357
"4947",0.2,8e-04,4947,474,475,357
"4948",0.25,8e-04,4948,472,473,357
"4949",0.3,8e-04,4949,473,389,357
"4950",0,9e-04,4950,423,352,318
"4951",0.05,9e-04,4951,423,352,318
"4952",0.1,9e-04,4952,427,353,318
"4953",0.15,9e-04,4953,423,352,318
"4954",0.2,9e-04,4954,429,352,318
"4955",0.25,9e-04,4955,422,352,318
"4956",0.3,9e-04,4956,430,351,318
"4957",0,0.001,4957,393,317,285
"4958",0.05,0.001,4958,393,317,285
"4959",0.1,0.001,4959,395,317,285
"4960",0.15,0.001,4960,342,317,285
"4961",0.2,0.001,4961,396,315,285
"4962",0.25,0.001,4962,395,312,285
"4963",0.3,0.001,4963,395,314,285
"4964",0,0.0011,4964,367,368,260
"4965",0.05,0.0011,4965,367,368,260
"4966",0.1,0.0011,4966,368,368,260
"4967",0.15,0.0011,4967,368,368,260
"4968",0.2,0.0011,4968,369,369,260
"4969",0.25,0.0011,4969,368,369,260
"4970",0.3,0.0011,4970,368,369,260
"4971",0,0.0012,4971,336,336,239
"4972",0.05,0.0012,4972,336,336,239
"4973",0.1,0.0012,4973,336,336,239
"4974",0.15,0.0012,4974,336,336,239
"4975",0.2,0.0012,4975,335,336,239
"4976",0.25,0.0012,4976,337,336,239
"4977",0.3,0.0012,4977,339,337,239
"4978",0,0.0013,4978,316,246,220
"4979",0.05,0.0013,4979,316,246,220
"4980",0.1,0.0013,4980,316,246,220
"4981",0.15,0.0013,4981,316,247,220
"4982",0.2,0.0013,4982,317,247,220
"4983",0.25,0.0013,4983,271,243,220
"4984",0.3,0.0013,4984,271,247,220
"4985",0,0.0014,4985,300,300,204
"4986",0.05,0.0014,4986,300,300,204
"4987",0.1,0.0014,4987,300,300,204
"4988",0.15,0.0014,4988,300,300,204
"4989",0.2,0.0014,4989,301,301,204
"4990",0.25,0.0014,4990,301,301,204
"4991",0.3,0.0014,4991,301,300,204
"4992",0,0.0015,4992,293,212,190
"4993",0.05,0.0015,4993,294,211,190
"4994",0.1,0.0015,4994,295,211,190
"4995",0.15,0.0015,4995,236,211,190
"4996",0.2,0.0015,4996,236,298,190
"4997",0.25,0.0015,4997,239,212,190
"4998",0.3,0.0015,4998,293,212,190
"4999",0,0.0016,4999,268,270,180
"5000",0.05,0.0016,5000,268,270,180
"5001",0.1,0.0016,5001,267,269,180
"5002",0.15,0.0016,5002,269,270,180
"5003",0.2,0.0016,5003,269,271,180
"5004",0.25,0.0016,5004,268,272,180
"5005",0.3,0.0016,5005,271,271,180
"5006",0,6e-04,5006,582,593,476
"5007",0.05,6e-04,5007,583,593,476
"5008",0.1,6e-04,5008,582,595,476
"5009",0.15,6e-04,5009,585,589,476
"5010",0.2,6e-04,5010,585,589,476
"5011",0.25,6e-04,5011,584,592,476
"5012",0.3,6e-04,5012,583,589,476
"5013",0,7e-04,5013,514,516,409
"5014",0.05,7e-04,5014,515,516,409
"5015",0.1,7e-04,5015,515,517,409
"5016",0.15,7e-04,5016,514,517,409
"5017",0.2,7e-04,5017,515,516,409
"5018",0.25,7e-04,5018,515,517,409
"5019",0.3,7e-04,5019,516,516,409
"5020",0,8e-04,5020,472,473,357
"5021",0.05,8e-04,5021,472,473,357
"5022",0.1,8e-04,5022,473,473,357
"5023",0.15,8e-04,5023,472,474,357
"5024",0.2,8e-04,5024,474,474,357
"5025",0.25,8e-04,5025,474,474,357
"5026",0.3,8e-04,5026,473,474,357
"5027",0,9e-04,5027,423,352,318
"5028",0.05,9e-04,5028,423,352,318
"5029",0.1,9e-04,5029,423,352,318
"5030",0.15,9e-04,5030,422,351,318
"5031",0.2,9e-04,5031,376,351,318
"5032",0.25,9e-04,5032,421,351,318
"5033",0.3,9e-04,5033,426,351,318
"5034",0,0.001,5034,393,317,285
"5035",0.05,0.001,5035,394,317,285
"5036",0.1,0.001,5036,342,317,285
"5037",0.15,0.001,5037,392,316,285
"5038",0.2,0.001,5038,395,313,285
"5039",0.25,0.001,5039,392,315,285
"5040",0.3,0.001,5040,341,316,285
"5041",0,0.0011,5041,367,368,260
"5042",0.05,0.0011,5042,367,368,260
"5043",0.1,0.0011,5043,367,368,260
"5044",0.15,0.0011,5044,367,368,260
"5045",0.2,0.0011,5045,368,368,260
