"","obs_error","rate_of_change","replicate","sim_fisher_min","sim_log_fisher_min","regime_shift_time"
"3960",0.2,-7e-04,3960,190,105,135
"3961",0.25,-7e-04,3961,191,106,135
"3962",0.3,-7e-04,3962,190,190,135
"3963",0,-8e-04,3963,162,159,118
"3964",0.05,-8e-04,3964,162,159,118
"3965",0.1,-8e-04,3965,162,159,118
"3966",0.15,-8e-04,3966,163,160,118
"3967",0.2,-8e-04,3967,162,160,118
"3968",0.25,-8e-04,3968,162,159,118
"3969",0.3,-8e-04,3969,164,161,118
"3970",0,-9e-04,3970,157,155,105
"3971",0.05,-9e-04,3971,157,155,105
"3972",0.1,-9e-04,3972,156,155,105
"3973",0.15,-9e-04,3973,157,155,105
"3974",0.2,-9e-04,3974,156,155,105
"3975",0.25,-9e-04,3975,156,155,105
"3976",0.3,-9e-04,3976,156,155,105
"3977",0,-0.001,3977,141,73,95
"3978",0.05,-0.001,3978,141,73,95
"3979",0.1,-0.001,3979,142,72,95
"3980",0.15,-0.001,3980,147,71,95
"3981",0.2,-0.001,3981,140,72,95
"3982",0.25,-0.001,3982,142,71,95
"3983",0.3,-0.001,3983,141,69,95
"3984",0,-0.0011,3984,128,125,86
"3985",0.05,-0.0011,3985,128,125,86
"3986",0.1,-0.0011,3986,128,125,86
"3987",0.15,-0.0011,3987,128,125,86
"3988",0.2,-0.0011,3988,128,125,86
"3989",0.25,-0.0011,3989,129,126,86
"3990",0.3,-0.0011,3990,129,126,86
"3991",0,-2e-04,3991,539,462,473
"3992",0.05,-2e-04,3992,539,462,473
"3993",0.1,-2e-04,3993,540,542,473
"3994",0.15,-2e-04,3994,538,462,473
"3995",0.2,-2e-04,3995,537,542,473
"3996",0.25,-2e-04,3996,545,462,473
"3997",0.3,-2e-04,3997,547,462,473
"3998",0,-3e-04,3998,370,369,314
"3999",0.05,-3e-04,3999,370,369,314
"4000",0.1,-3e-04,4000,370,369,314
"4001",0.15,-3e-04,4001,370,369,314
"4002",0.2,-3e-04,4002,371,369,314
"4003",0.25,-3e-04,4003,370,368,314
"4004",0.3,-3e-04,4004,371,370,314
"4005",0,-4e-04,4005,296,298,236
"4006",0.05,-4e-04,4006,296,212,236
"4007",0.1,-4e-04,4007,296,299,236
"4008",0.15,-4e-04,4008,295,296,236
"4009",0.2,-4e-04,4009,295,208,236
"4010",0.25,-4e-04,4010,300,303,236
"4011",0.3,-4e-04,4011,298,206,236
"4012",0,-5e-04,4012,234,232,189
"4013",0.05,-5e-04,4013,235,233,189
"4014",0.1,-5e-04,4014,234,231,189
"4015",0.15,-5e-04,4015,235,233,189
"4016",0.2,-5e-04,4016,235,232,189
"4017",0.25,-5e-04,4017,234,232,189
"4018",0.3,-5e-04,4018,235,232,189
"4019",0,-6e-04,4019,202,203,157
"4020",0.05,-6e-04,4020,202,203,157
"4021",0.1,-6e-04,4021,202,201,157
"4022",0.15,-6e-04,4022,202,203,157
"4023",0.2,-6e-04,4023,202,202,157
"4024",0.25,-6e-04,4024,202,203,157
"4025",0.3,-6e-04,4025,203,202,157
"4026",0,-7e-04,4026,190,106,135
"4027",0.05,-7e-04,4027,190,105,135
"4028",0.1,-7e-04,4028,190,107,135
"4029",0.15,-7e-04,4029,190,101,135
"4030",0.2,-7e-04,4030,190,103,135
"4031",0.25,-7e-04,4031,189,105,135
"4032",0.3,-7e-04,4032,190,190,135
"4033",0,-8e-04,4033,162,159,118
"4034",0.05,-8e-04,4034,162,159,118
"4035",0.1,-8e-04,4035,162,159,118
"4036",0.15,-8e-04,4036,162,159,118
"4037",0.2,-8e-04,4037,162,159,118
"4038",0.25,-8e-04,4038,162,159,118
"4039",0.3,-8e-04,4039,163,160,118
"4040",0,-9e-04,4040,157,155,105
"4041",0.05,-9e-04,4041,157,155,105
"4042",0.1,-9e-04,4042,157,155,105
"4043",0.15,-9e-04,4043,156,155,105
"4044",0.2,-9e-04,4044,157,156,105
"4045",0.25,-9e-04,4045,157,156,105
"4046",0.3,-9e-04,4046,157,156,105
"4047",0,-0.001,4047,141,73,95
"4048",0.05,-0.001,4048,140,73,95
"4049",0.1,-0.001,4049,141,73,95
"4050",0.15,-0.001,4050,140,72,95
"4051",0.2,-0.001,4051,146,73,95
"4052",0.25,-0.001,4052,143,73,95
"4053",0.3,-0.001,4053,139,71,95
"4054",0,-0.0011,4054,128,125,86
"4055",0.05,-0.0011,4055,128,125,86
"4056",0.1,-0.0011,4056,128,125,86
"4057",0.15,-0.0011,4057,127,124,86
"4058",0.2,-0.0011,4058,129,126,86
"4059",0.25,-0.0011,4059,128,125,86
"4060",0.3,-0.0011,4060,128,125,86
"4061",0,-2e-04,4061,539,462,473
"4062",0.05,-2e-04,4062,538,542,473
"4063",0.1,-2e-04,4063,540,462,473
"4064",0.15,-2e-04,4064,538,599,473
"4065",0.2,-2e-04,4065,544,462,473
"4066",0.25,-2e-04,4066,539,546,473
"4067",0.3,-2e-04,4067,540,547,473
"4068",0,-3e-04,4068,370,369,314
"4069",0.05,-3e-04,4069,370,369,314
"4070",0.1,-3e-04,4070,370,368,314
"4071",0.15,-3e-04,4071,370,368,314
"4072",0.2,-3e-04,4072,370,369,314
"4073",0.25,-3e-04,4073,369,368,314
"4074",0.3,-3e-04,4074,370,368,314
"4075",0,-4e-04,4075,296,298,236
"4076",0.05,-4e-04,4076,295,298,236
"4077",0.1,-4e-04,4077,297,208,236
"4078",0.15,-4e-04,4078,298,209,236
"4079",0.2,-4e-04,4079,296,209,236
"4080",0.25,-4e-04,4080,296,297,236
"4081",0.3,-4e-04,4081,292,210,236
"4082",0,-5e-04,4082,234,232,189
"4083",0.05,-5e-04,4083,234,232,189
"4084",0.1,-5e-04,4084,234,232,189
"4085",0.15,-5e-04,4085,236,234,189
"4086",0.2,-5e-04,4086,234,232,189
"4087",0.25,-5e-04,4087,235,233,189
"4088",0.3,-5e-04,4088,235,233,189
"4089",0,-6e-04,4089,202,203,157
"4090",0.05,-6e-04,4090,202,203,157
"4091",0.1,-6e-04,4091,202,203,157
"4092",0.15,-6e-04,4092,202,204,157
"4093",0.2,-6e-04,4093,203,204,157
"4094",0.25,-6e-04,4094,203,204,157
"4095",0.3,-6e-04,4095,201,200,157
"4096",0,-7e-04,4096,190,106,135
"4097",0.05,-7e-04,4097,190,105,135
"4098",0.1,-7e-04,4098,190,106,135
"4099",0.15,-7e-04,4099,191,104,135
"4100",0.2,-7e-04,4100,190,106,135
"4101",0.25,-7e-04,4101,190,189,135
"4102",0.3,-7e-04,4102,190,105,135
"4103",0,-8e-04,4103,162,159,118
"4104",0.05,-8e-04,4104,162,159,118
"4105",0.1,-8e-04,4105,162,159,118
"4106",0.15,-8e-04,4106,162,159,118
"4107",0.2,-8e-04,4107,161,158,118
"4108",0.25,-8e-04,4108,161,159,118
"4109",0.3,-8e-04,4109,162,159,118
"4110",0,-9e-04,4110,157,155,105
"4111",0.05,-9e-04,4111,157,155,105
"4112",0.1,-9e-04,4112,156,155,105
"4113",0.15,-9e-04,4113,157,155,105
"4114",0.2,-9e-04,4114,156,155,105
"4115",0.25,-9e-04,4115,158,156,105
"4116",0.3,-9e-04,4116,156,154,105
"4117",0,-0.001,4117,141,73,95
"4118",0.05,-0.001,4118,140,73,95
"4119",0.1,-0.001,4119,141,72,95
"4120",0.15,-0.001,4120,141,73,95
"4121",0.2,-0.001,4121,153,72,95
"4122",0.25,-0.001,4122,140,70,95
"4123",0.3,-0.001,4123,140,73,95
"4124",0,-0.0011,4124,128,125,86
"4125",0.05,-0.0011,4125,128,125,86
"4126",0.1,-0.0011,4126,128,125,86
"4127",0.15,-0.0011,4127,128,125,86
"4128",0.2,-0.0011,4128,128,125,86
"4129",0.25,-0.0011,4129,128,125,86
"4130",0.3,-0.0011,4130,128,125,86
"4131",0,-2e-04,4131,539,462,473
"4132",0.05,-2e-04,4132,539,541,473
"4133",0.1,-2e-04,4133,541,462,473
"4134",0.15,-2e-04,4134,540,462,473
"4135",0.2,-2e-04,4135,538,543,473
"4136",0.25,-2e-04,4136,541,543,473
"4137",0.3,-2e-04,4137,538,536,473
"4138",0,-3e-04,4138,370,369,314
"4139",0.05,-3e-04,4139,370,369,314
"4140",0.1,-3e-04,4140,370,369,314
"4141",0.15,-3e-04,4141,370,368,314
"4142",0.2,-3e-04,4142,371,369,314
"4143",0.25,-3e-04,4143,370,369,314
"4144",0.3,-3e-04,4144,372,370,314
"4145",0,-4e-04,4145,296,298,236
"4146",0.05,-4e-04,4146,296,298,236
"4147",0.1,-4e-04,4147,297,207,236
"4148",0.15,-4e-04,4148,298,212,236
"4149",0.2,-4e-04,4149,295,209,236
"4150",0.25,-4e-04,4150,296,297,236
"4151",0.3,-4e-04,4151,296,207,236
"4152",0,-5e-04,4152,234,232,189
"4153",0.05,-5e-04,4153,234,232,189
"4154",0.1,-5e-04,4154,235,233,189
"4155",0.15,-5e-04,4155,234,232,189
"4156",0.2,-5e-04,4156,236,234,189
"4157",0.25,-5e-04,4157,234,232,189
"4158",0.3,-5e-04,4158,235,233,189
"4159",0,-6e-04,4159,202,203,157
"4160",0.05,-6e-04,4160,202,203,157
"4161",0.1,-6e-04,4161,203,204,157
"4162",0.15,-6e-04,4162,202,201,157
"4163",0.2,-6e-04,4163,202,200,157
"4164",0.25,-6e-04,4164,203,205,157
"4165",0.3,-6e-04,4165,204,204,157
"4166",0,-7e-04,4166,190,106,135
"4167",0.05,-7e-04,4167,190,106,135
"4168",0.1,-7e-04,4168,190,103,135
"4169",0.15,-7e-04,4169,189,106,135
"4170",0.2,-7e-04,4170,190,106,135
"4171",0.25,-7e-04,4171,191,104,135
"4172",0.3,-7e-04,4172,191,102,135
"4173",0,-8e-04,4173,162,159,118
"4174",0.05,-8e-04,4174,162,159,118
"4175",0.1,-8e-04,4175,162,159,118
"4176",0.15,-8e-04,4176,162,159,118
"4177",0.2,-8e-04,4177,162,159,118
"4178",0.25,-8e-04,4178,163,160,118
"4179",0.3,-8e-04,4179,162,160,118
"4180",0,-9e-04,4180,157,155,105
"4181",0.05,-9e-04,4181,157,155,105
"4182",0.1,-9e-04,4182,157,156,105
"4183",0.15,-9e-04,4183,157,155,105
"4184",0.2,-9e-04,4184,156,155,105
"4185",0.25,-9e-04,4185,190,154,105
"4186",0.3,-9e-04,4186,156,75,105
"4187",0,-0.001,4187,141,73,95
"4188",0.05,-0.001,4188,140,73,95
"4189",0.1,-0.001,4189,141,72,95
"4190",0.15,-0.001,4190,139,72,95
"4191",0.2,-0.001,4191,141,73,95
"4192",0.25,-0.001,4192,145,72,95
"4193",0.3,-0.001,4193,140,74,95
"4194",0,-0.0011,4194,128,125,86
"4195",0.05,-0.0011,4195,128,125,86
"4196",0.1,-0.0011,4196,128,125,86
"4197",0.15,-0.0011,4197,128,125,86
"4198",0.2,-0.0011,4198,127,124,86
"4199",0.25,-0.0011,4199,127,124,86
"4200",0.3,-0.0011,4200,128,125,86
"4201",0,-2e-04,4201,539,462,473
"4202",0.05,-2e-04,4202,539,462,473
"4203",0.1,-2e-04,4203,541,462,473
"4204",0.15,-2e-04,4204,539,599,473
"4205",0.2,-2e-04,4205,542,462,473
"4206",0.25,-2e-04,4206,540,549,473
"4207",0.3,-2e-04,4207,540,462,473
"4208",0,-3e-04,4208,370,369,314
"4209",0.05,-3e-04,4209,370,369,314
"4210",0.1,-3e-04,4210,370,369,314
"4211",0.15,-3e-04,4211,370,368,314
"4212",0.2,-3e-04,4212,370,369,314
"4213",0.25,-3e-04,4213,370,369,314
"4214",0.3,-3e-04,4214,370,369,314
"4215",0,-4e-04,4215,296,298,236
"4216",0.05,-4e-04,4216,296,298,236
"4217",0.1,-4e-04,4217,296,213,236
"4218",0.15,-4e-04,4218,296,296,236
"4219",0.2,-4e-04,4219,298,214,236
"4220",0.25,-4e-04,4220,298,301,236
"4221",0.3,-4e-04,4221,296,300,236
"4222",0,-5e-04,4222,234,232,189
"4223",0.05,-5e-04,4223,235,232,189
"4224",0.1,-5e-04,4224,235,233,189
"4225",0.15,-5e-04,4225,234,232,189
"4226",0.2,-5e-04,4226,234,232,189
"4227",0.25,-5e-04,4227,234,232,189
"4228",0.3,-5e-04,4228,236,233,189
"4229",0,-6e-04,4229,202,203,157
"4230",0.05,-6e-04,4230,202,203,157
"4231",0.1,-6e-04,4231,203,204,157
"4232",0.15,-6e-04,4232,202,203,157
"4233",0.2,-6e-04,4233,202,202,157
"4234",0.25,-6e-04,4234,202,204,157
"4235",0.3,-6e-04,4235,202,201,157
"4236",0,-7e-04,4236,190,106,135
"4237",0.05,-7e-04,4237,190,105,135
"4238",0.1,-7e-04,4238,190,105,135
"4239",0.15,-7e-04,4239,190,100,135
"4240",0.2,-7e-04,4240,190,107,135
"4241",0.25,-7e-04,4241,190,107,135
"4242",0.3,-7e-04,4242,190,107,135
"4243",0,-8e-04,4243,162,159,118
"4244",0.05,-8e-04,4244,162,159,118
"4245",0.1,-8e-04,4245,162,159,118
"4246",0.15,-8e-04,4246,162,159,118
"4247",0.2,-8e-04,4247,162,159,118
"4248",0.25,-8e-04,4248,162,159,118
"4249",0.3,-8e-04,4249,161,159,118
"4250",0,-9e-04,4250,157,155,105
"4251",0.05,-9e-04,4251,156,155,105
"4252",0.1,-9e-04,4252,157,155,105
"4253",0.15,-9e-04,4253,157,155,105
"4254",0.2,-9e-04,4254,157,155,105
"4255",0.25,-9e-04,4255,157,155,105
"4256",0.3,-9e-04,4256,156,154,105
"4257",0,-0.001,4257,141,73,95
"4258",0.05,-0.001,4258,142,73,95
"4259",0.1,-0.001,4259,141,73,95
"4260",0.15,-0.001,4260,141,73,95
"4261",0.2,-0.001,4261,146,72,95
"4262",0.25,-0.001,4262,144,70,95
"4263",0.3,-0.001,4263,107,73,95
"4264",0,-0.0011,4264,128,125,86
"4265",0.05,-0.0011,4265,128,125,86
"4266",0.1,-0.0011,4266,128,125,86
"4267",0.15,-0.0011,4267,128,125,86
"4268",0.2,-0.0011,4268,128,125,86
"4269",0.25,-0.0011,4269,128,125,86
"4270",0.3,-0.0011,4270,127,124,86
"4271",0,-2e-04,4271,539,462,473
"4272",0.05,-2e-04,4272,539,542,473
"4273",0.1,-2e-04,4273,539,462,473
"4274",0.15,-2e-04,4274,542,463,473
"4275",0.2,-2e-04,4275,545,463,473
"4276",0.25,-2e-04,4276,539,544,473
"4277",0.3,-2e-04,4277,547,541,473
"4278",0,-3e-04,4278,370,369,314
"4279",0.05,-3e-04,4279,370,369,314
"4280",0.1,-3e-04,4280,370,369,314
"4281",0.15,-3e-04,4281,370,368,314
"4282",0.2,-3e-04,4282,370,369,314
"4283",0.25,-3e-04,4283,371,369,314
"4284",0.3,-3e-04,4284,369,367,314
"4285",0,-4e-04,4285,296,298,236
"4286",0.05,-4e-04,4286,296,209,236
"4287",0.1,-4e-04,4287,296,298,236
"4288",0.15,-4e-04,4288,296,208,236
"4289",0.2,-4e-04,4289,296,302,236
"4290",0.25,-4e-04,4290,297,298,236
"4291",0.3,-4e-04,4291,297,298,236
"4292",0,-5e-04,4292,234,232,189
"4293",0.05,-5e-04,4293,235,233,189
"4294",0.1,-5e-04,4294,235,233,189
"4295",0.15,-5e-04,4295,235,232,189
"4296",0.2,-5e-04,4296,235,234,189
"4297",0.25,-5e-04,4297,234,232,189
"4298",0.3,-5e-04,4298,234,231,189
"4299",0,-6e-04,4299,202,203,157
"4300",0.05,-6e-04,4300,202,203,157
"4301",0.1,-6e-04,4301,203,203,157
"4302",0.15,-6e-04,4302,202,200,157
"4303",0.2,-6e-04,4303,204,204,157
"4304",0.25,-6e-04,4304,204,207,157
"4305",0.3,-6e-04,4305,202,201,157
"4306",0,-7e-04,4306,190,106,135
"4307",0.05,-7e-04,4307,190,106,135
"4308",0.1,-7e-04,4308,190,106,135
"4309",0.15,-7e-04,4309,190,105,135
"4310",0.2,-7e-04,4310,190,106,135
"4311",0.25,-7e-04,4311,190,105,135
"4312",0.3,-7e-04,4312,191,191,135
"4313",0,-8e-04,4313,162,159,118
"4314",0.05,-8e-04,4314,162,159,118
"4315",0.1,-8e-04,4315,162,159,118
"4316",0.15,-8e-04,4316,162,160,118
"4317",0.2,-8e-04,4317,162,159,118
"4318",0.25,-8e-04,4318,163,160,118
"4319",0.3,-8e-04,4319,162,159,118
"4320",0,-9e-04,4320,157,155,105
"4321",0.05,-9e-04,4321,157,155,105
"4322",0.1,-9e-04,4322,157,155,105
"4323",0.15,-9e-04,4323,157,155,105
"4324",0.2,-9e-04,4324,157,74,105
"4325",0.25,-9e-04,4325,157,155,105
"4326",0.3,-9e-04,4326,157,156,105
"4327",0,-0.001,4327,141,73,95
"4328",0.05,-0.001,4328,141,73,95
"4329",0.1,-0.001,4329,141,73,95
"4330",0.15,-0.001,4330,105,73,95
"4331",0.2,-0.001,4331,103,71,95
"4332",0.25,-0.001,4332,139,73,95
"4333",0.3,-0.001,4333,140,69,95
"4334",0,-0.0011,4334,128,125,86
"4335",0.05,-0.0011,4335,128,125,86
"4336",0.1,-0.0011,4336,128,125,86
"4337",0.15,-0.0011,4337,129,126,86
"4338",0.2,-0.0011,4338,128,125,86
"4339",0.25,-0.0011,4339,129,126,86
"4340",0.3,-0.0011,4340,129,126,86
"4341",0,-2e-04,4341,539,462,473
"4342",0.05,-2e-04,4342,539,544,473
"4343",0.1,-2e-04,4343,538,599,473
"4344",0.15,-2e-04,4344,540,544,473
"4345",0.2,-2e-04,4345,539,547,473
"4346",0.25,-2e-04,4346,541,542,473
"4347",0.3,-2e-04,4347,540,539,473
"4348",0,-3e-04,4348,370,369,314
"4349",0.05,-3e-04,4349,370,369,314
"4350",0.1,-3e-04,4350,370,369,314
"4351",0.15,-3e-04,4351,371,369,314
"4352",0.2,-3e-04,4352,370,369,314
"4353",0.25,-3e-04,4353,370,368,314
"4354",0.3,-3e-04,4354,370,369,314
"4355",0,-4e-04,4355,296,298,236
"4356",0.05,-4e-04,4356,296,212,236
"4357",0.1,-4e-04,4357,295,298,236
"4358",0.15,-4e-04,4358,299,213,236
"4359",0.2,-4e-04,4359,297,210,236
"4360",0.25,-4e-04,4360,297,213,236
"4361",0.3,-4e-04,4361,297,300,236
"4362",0,-5e-04,4362,234,232,189
"4363",0.05,-5e-04,4363,235,233,189
"4364",0.1,-5e-04,4364,235,232,189
"4365",0.15,-5e-04,4365,234,232,189
"4366",0.2,-5e-04,4366,233,231,189
"4367",0.25,-5e-04,4367,236,234,189
"4368",0.3,-5e-04,4368,236,234,189
"4369",0,-6e-04,4369,202,203,157
"4370",0.05,-6e-04,4370,202,204,157
"4371",0.1,-6e-04,4371,203,203,157
"4372",0.15,-6e-04,4372,202,201,157
"4373",0.2,-6e-04,4373,202,201,157
"4374",0.25,-6e-04,4374,203,204,157
"4375",0.3,-6e-04,4375,204,204,157
"4376",0,-7e-04,4376,190,106,135
"4377",0.05,-7e-04,4377,190,105,135
"4378",0.1,-7e-04,4378,190,106,135
"4379",0.15,-7e-04,4379,190,105,135
"4380",0.2,-7e-04,4380,191,105,135
"4381",0.25,-7e-04,4381,189,105,135
"4382",0.3,-7e-04,4382,189,107,135
"4383",0,-8e-04,4383,162,159,118
"4384",0.05,-8e-04,4384,162,159,118
"4385",0.1,-8e-04,4385,162,159,118
"4386",0.15,-8e-04,4386,162,159,118
"4387",0.2,-8e-04,4387,161,159,118
"4388",0.25,-8e-04,4388,162,159,118
"4389",0.3,-8e-04,4389,162,159,118
"4390",0,-9e-04,4390,157,155,105
"4391",0.05,-9e-04,4391,157,155,105
"4392",0.1,-9e-04,4392,157,155,105
"4393",0.15,-9e-04,4393,156,155,105
"4394",0.2,-9e-04,4394,156,155,105
"4395",0.25,-9e-04,4395,157,156,105
"4396",0.3,-9e-04,4396,156,155,105
"4397",0,-0.001,4397,141,73,95
"4398",0.05,-0.001,4398,142,73,95
"4399",0.1,-0.001,4399,141,73,95
"4400",0.15,-0.001,4400,144,71,95
"4401",0.2,-0.001,4401,145,73,95
"4402",0.25,-0.001,4402,145,73,95
"4403",0.3,-0.001,4403,139,71,95
"4404",0,-0.0011,4404,128,125,86
"4405",0.05,-0.0011,4405,128,125,86
"4406",0.1,-0.0011,4406,129,126,86
"4407",0.15,-0.0011,4407,127,124,86
"4408",0.2,-0.0011,4408,129,127,86
"4409",0.25,-0.0011,4409,129,126,86
"4410",0.3,-0.0011,4410,127,124,86
"4411",0,-2e-04,4411,539,462,473
"4412",0.05,-2e-04,4412,539,462,473
"4413",0.1,-2e-04,4413,539,543,473
"4414",0.15,-2e-04,4414,547,462,473
"4415",0.2,-2e-04,4415,537,540,473
"4416",0.25,-2e-04,4416,538,541,473
"4417",0.3,-2e-04,4417,539,542,473
"4418",0,-3e-04,4418,370,369,314
"4419",0.05,-3e-04,4419,370,369,314
"4420",0.1,-3e-04,4420,370,369,314
"4421",0.15,-3e-04,4421,371,369,314
"4422",0.2,-3e-04,4422,370,369,314
"4423",0.25,-3e-04,4423,370,369,314
"4424",0.3,-3e-04,4424,372,370,314
"4425",0,-4e-04,4425,296,298,236
"4426",0.05,-4e-04,4426,296,298,236
"4427",0.1,-4e-04,4427,296,298,236
"4428",0.15,-4e-04,4428,296,298,236
"4429",0.2,-4e-04,4429,299,205,236
"4430",0.25,-4e-04,4430,299,214,236
"4431",0.3,-4e-04,4431,296,298,236
"4432",0,-5e-04,4432,234,232,189
"4433",0.05,-5e-04,4433,235,232,189
"4434",0.1,-5e-04,4434,234,232,189
"4435",0.15,-5e-04,4435,234,232,189
"4436",0.2,-5e-04,4436,235,233,189
"4437",0.25,-5e-04,4437,234,231,189
"4438",0.3,-5e-04,4438,234,236,189
"4439",0,-6e-04,4439,202,203,157
"4440",0.05,-6e-04,4440,202,203,157
"4441",0.1,-6e-04,4441,202,202,157
"4442",0.15,-6e-04,4442,202,203,157
"4443",0.2,-6e-04,4443,202,203,157
"4444",0.25,-6e-04,4444,202,200,157
"4445",0.3,-6e-04,4445,201,200,157
"4446",0,-7e-04,4446,190,106,135
"4447",0.05,-7e-04,4447,190,106,135
"4448",0.1,-7e-04,4448,190,106,135
"4449",0.15,-7e-04,4449,191,105,135
"4450",0.2,-7e-04,4450,191,107,135
"4451",0.25,-7e-04,4451,190,106,135
"4452",0.3,-7e-04,4452,190,103,135
"4453",0,-8e-04,4453,162,159,118
"4454",0.05,-8e-04,4454,162,159,118
"4455",0.1,-8e-04,4455,162,159,118
"4456",0.15,-8e-04,4456,162,159,118
"4457",0.2,-8e-04,4457,162,159,118
"4458",0.25,-8e-04,4458,163,160,118
"4459",0.3,-8e-04,4459,162,160,118
"4460",0,-9e-04,4460,157,155,105
"4461",0.05,-9e-04,4461,156,155,105
"4462",0.1,-9e-04,4462,157,155,105
"4463",0.15,-9e-04,4463,157,155,105
"4464",0.2,-9e-04,4464,156,155,105
"4465",0.25,-9e-04,4465,157,156,105
"4466",0.3,-9e-04,4466,158,72,105
"4467",0,-0.001,4467,141,73,95
"4468",0.05,-0.001,4468,141,73,95
"4469",0.1,-0.001,4469,141,73,95
"4470",0.15,-0.001,4470,140,74,95
"4471",0.2,-0.001,4471,153,73,95
"4472",0.25,-0.001,4472,142,72,95
"4473",0.3,-0.001,4473,141,71,95
"4474",0,-0.0011,4474,128,125,86
"4475",0.05,-0.0011,4475,128,125,86
"4476",0.1,-0.0011,4476,128,125,86
"4477",0.15,-0.0011,4477,128,125,86
"4478",0.2,-0.0011,4478,128,125,86
"4479",0.25,-0.0011,4479,127,124,86
"4480",0.3,-0.0011,4480,128,125,86
"4481",0,-2e-04,4481,539,462,473
"4482",0.05,-2e-04,4482,539,541,473
"4483",0.1,-2e-04,4483,541,462,473
"4484",0.15,-2e-04,4484,546,463,473
"4485",0.2,-2e-04,4485,540,543,473
"4486",0.25,-2e-04,4486,490,512,473
"4487",0.3,-2e-04,4487,539,544,473
"4488",0,-3e-04,4488,370,369,314
"4489",0.05,-3e-04,4489,370,368,314
"4490",0.1,-3e-04,4490,370,368,314
"4491",0.15,-3e-04,4491,370,369,314
"4492",0.2,-3e-04,4492,370,369,314
"4493",0.25,-3e-04,4493,370,369,314
"4494",0.3,-3e-04,4494,371,369,314
"4495",0,-4e-04,4495,296,298,236
"4496",0.05,-4e-04,4496,296,299,236
"4497",0.1,-4e-04,4497,296,299,236
"4498",0.15,-4e-04,4498,298,212,236
"4499",0.2,-4e-04,4499,297,213,236
"4500",0.25,-4e-04,4500,295,297,236
"4501",0.3,-4e-04,4501,307,214,236
"4502",0,-5e-04,4502,234,232,189
"4503",0.05,-5e-04,4503,235,233,189
"4504",0.1,-5e-04,4504,234,232,189
"4505",0.15,-5e-04,4505,235,232,189
"4506",0.2,-5e-04,4506,234,232,189
"4507",0.25,-5e-04,4507,233,231,189
"4508",0.3,-5e-04,4508,235,233,189
"4509",0,-6e-04,4509,202,203,157
"4510",0.05,-6e-04,4510,202,204,157
"4511",0.1,-6e-04,4511,202,202,157
"4512",0.15,-6e-04,4512,201,203,157
"4513",0.2,-6e-04,4513,204,203,157
"4514",0.25,-6e-04,4514,204,205,157
"4515",0.3,-6e-04,4515,202,200,157
"4516",0,-7e-04,4516,190,106,135
"4517",0.05,-7e-04,4517,190,106,135
"4518",0.1,-7e-04,4518,190,104,135
"4519",0.15,-7e-04,4519,190,105,135
"4520",0.2,-7e-04,4520,189,107,135
"4521",0.25,-7e-04,4521,191,106,135
"4522",0.3,-7e-04,4522,191,105,135
"4523",0,-8e-04,4523,162,159,118
"4524",0.05,-8e-04,4524,162,159,118
"4525",0.1,-8e-04,4525,21,159,118
"4526",0.15,-8e-04,4526,162,159,118
"4527",0.2,-8e-04,4527,162,160,118
"4528",0.25,-8e-04,4528,162,159,118
"4529",0.3,-8e-04,4529,162,159,118
"4530",0,-9e-04,4530,157,155,105
"4531",0.05,-9e-04,4531,157,155,105
"4532",0.1,-9e-04,4532,157,155,105
"4533",0.15,-9e-04,4533,157,155,105
"4534",0.2,-9e-04,4534,156,155,105
"4535",0.25,-9e-04,4535,157,155,105
"4536",0.3,-9e-04,4536,157,155,105
"4537",0,-0.001,4537,141,73,95
"4538",0.05,-0.001,4538,144,72,95
"4539",0.1,-0.001,4539,142,73,95
"4540",0.15,-0.001,4540,152,72,95
"4541",0.2,-0.001,4541,149,73,95
"4542",0.25,-0.001,4542,148,73,95
"4543",0.3,-0.001,4543,140,72,95
"4544",0,-0.0011,4544,128,125,86
"4545",0.05,-0.0011,4545,128,125,86
"4546",0.1,-0.0011,4546,128,125,86
"4547",0.15,-0.0011,4547,128,125,86
"4548",0.2,-0.0011,4548,129,126,86
"4549",0.25,-0.0011,4549,127,124,86
"4550",0.3,-0.0011,4550,128,125,86
"4551",0,-2e-04,4551,539,462,473
"4552",0.05,-2e-04,4552,539,542,473
"4553",0.1,-2e-04,4553,541,462,473
"4554",0.15,-2e-04,4554,539,545,473
"4555",0.2,-2e-04,4555,539,546,473
"4556",0.25,-2e-04,4556,537,462,473
"4557",0.3,-2e-04,4557,545,512,473
"4558",0,-3e-04,4558,370,369,314
"4559",0.05,-3e-04,4559,370,368,314
"4560",0.1,-3e-04,4560,370,369,314
"4561",0.15,-3e-04,4561,370,369,314
"4562",0.2,-3e-04,4562,370,369,314
"4563",0.25,-3e-04,4563,370,369,314
"4564",0.3,-3e-04,4564,370,368,314
"4565",0,-4e-04,4565,296,298,236
"4566",0.05,-4e-04,4566,296,212,236
"4567",0.1,-4e-04,4567,297,300,236
"4568",0.15,-4e-04,4568,296,298,236
"4569",0.2,-4e-04,4569,296,208,236
"4570",0.25,-4e-04,4570,297,212,236
"4571",0.3,-4e-04,4571,298,210,236
"4572",0,-5e-04,4572,234,232,189
"4573",0.05,-5e-04,4573,235,233,189
"4574",0.1,-5e-04,4574,235,233,189
"4575",0.15,-5e-04,4575,235,232,189
"4576",0.2,-5e-04,4576,235,233,189
